RefseqID	Contig	TreeRepresentative	ProteinID	Taxid	Protein	PADLOC_HMM	Start	End	Strand	Name	Strain	AssemblyStatus	Group name	Domain/Realm name	Kingdom name	Phylum name	Class name	Order name	Family name	Genus name	Species name	representative_genome	Cluster	plasmid_score	virus_score	GEI
GCF_002230065.1	NZ_NLOD01000034.1	WP_001472887.1	WP_001472887.1	562	DruE3	DruE3_00003	6016	12360	+	Escherichia coli	strain=MOD1-EC5485	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002230365.1	NZ_NLQB01000026.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	2280	8624	-	Escherichia coli	strain=MOD1-EC5268	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002230365.1	NZ_NLQB01000026.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	8637	11927	-	Escherichia coli	strain=MOD1-EC5268	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002230595.1	NZ_NLOW01000022.1	WP_000213430.1	WP_089705332.1	562	DruE3	DruE3_00003	29254	35598	-	Escherichia coli	strain=MOD1-EC5464	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002230595.1	NZ_NLOW01000022.1	WP_001513100.1	WP_063625629.1	562	DruH3	DruH3_00012	35611	38901	-	Escherichia coli	strain=MOD1-EC5464	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002231565.1	NZ_NLQU01000015.1	WP_001472886.1	WP_001556397.1	562	DruH3	DruH3_00012	69049	72339	-	Escherichia coli	strain=MOD1-EC5206	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002231565.1	NZ_NLQU01000015.1	WP_001472887.1	WP_001472887.1	562	DruE3	DruE3_00003	62692	69036	-	Escherichia coli	strain=MOD1-EC5206	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002231725.1	NZ_NLRG01000045.1	WP_000213430.1	WP_021567762.1	562	DruE3	DruE3_00003	3463	9807	+	Escherichia coli	strain=MOD1-EC5185	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002231725.1	NZ_NLRG01000045.1	WP_001513100.1	WP_213059820.1	562	DruH3	DruH3_00012	211	3450	+	Escherichia coli	strain=MOD1-EC5185	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002231825.1	NZ_NLRS01000005.1	WP_000213430.1	WP_089574289.1	562	DruE3	DruE3_00003	210603	216947	-	Escherichia coli	strain=MOD1-EC5171	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002231825.1	NZ_NLRS01000005.1	WP_213090629.1	WP_047662362.1	562	DruH3	DruH3_00012	216960	220250	-	Escherichia coli	strain=MOD1-EC5171	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002232055.1	NZ_NLGP01000053.1	WP_020219138.1	WP_074504025.1	562	DruE3	DruE3_00003	9943	16257	+	Escherichia coli	strain=MOD1-EC5726	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002232055.1	NZ_NLGP01000053.1	WP_133301053.1	WP_122986731.1	562	DruH3	DruH3_00004	6584	9943	+	Escherichia coli	strain=MOD1-EC5726	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002232335.1	NZ_NLSK01000020.1	WP_020219138.1	WP_000383119.1	562	DruE3	DruE3_00003	21668	27982	+	Escherichia coli	strain=MOD1-EC5103	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002232335.1	NZ_NLSK01000020.1	WP_133301053.1	WP_000960569.1	562	DruH3	DruH3_00004	18309	21668	+	Escherichia coli	strain=MOD1-EC5103	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002232455.1	NZ_NLSS01000019.1	WP_000213430.1	WP_020231086.1	562	DruE3	DruE3_00003	33284	39628	-	Escherichia coli	strain=MOD1-EC5095	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002232455.1	NZ_NLSS01000019.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	39641	42931	-	Escherichia coli	strain=MOD1-EC5095	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002232495.1	NZ_NLSY01000027.1	WP_021581293.1	WP_089617513.1	562	DruE3	DruE3_00003	3187	9531	+	Escherichia coli	strain=MOD1-EC5089	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002232495.1	NZ_NLSY01000027.1	WP_213090629.1	WP_206616403.1	562	DruH3	DruH3_00012	40	3174	+	Escherichia coli	strain=MOD1-EC5089	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002233055.1	NZ_NLUB01000005.1	WP_000213430.1	WP_087905300.1	562	DruE3	DruE3_00003	251105	257449	+	Escherichia coli	strain=MOD1-EC5048	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002233055.1	NZ_NLUB01000005.1	WP_001513100.1	WP_122987989.1	562	DruH3	DruH3_00012	247802	251092	+	Escherichia coli	strain=MOD1-EC5048	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002233195.1	NZ_NLUJ01000020.1	WP_001513100.1	WP_122987989.1	562	DruH3	DruH3_00012	26641	29931	+	Escherichia coli	strain=MOD1-EC5029	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002233195.1	NZ_NLUJ01000020.1	WP_024254397.1	WP_089601947.1	562	DruE3	DruE3_00003	29944	36288	+	Escherichia coli	strain=MOD1-EC5029	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002233275.1	NZ_NLUV01000002.1	WP_000213430.1	WP_087905300.1	562	DruE3	DruE3_00003	87645	93989	-	Escherichia coli	strain=MOD1-EC5003	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002233275.1	NZ_NLUV01000002.1	WP_001513100.1	WP_122987989.1	562	DruH3	DruH3_00012	94002	97292	-	Escherichia coli	strain=MOD1-EC5003	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002233455.1	NZ_NLUR01000008.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	133730	140074	+	Escherichia coli	strain=MOD1-EC5010	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002233455.1	NZ_NLUR01000008.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	130427	133717	+	Escherichia coli	strain=MOD1-EC5010	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002233505.1	NZ_NLUS01000015.1	WP_020219138.1	WP_089560484.1	562	DruE3	DruE3_00003	106436	112750	-	Escherichia coli	strain=MOD1-EC5009	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002233505.1	NZ_NLUS01000015.1	WP_133301053.1	WP_122988699.1	562	DruH3	DruH3_00004	112750	116109	-	Escherichia coli	strain=MOD1-EC5009	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002238015.1	NZ_NBTA01000009.1	WP_094068072.1	WP_094068072.1	93218	DruE3	DruE3_00003	529045	535296	-	Pandoraea apista	strain=Pa16226	Contig	b-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea apista	Y	6	NA	NA	NA
GCF_002238015.1	NZ_NBTA01000009.1	WP_216359982.1	WP_216359982.1	93218	DruH3	DruH3_00013	535305	538715	-	Pandoraea apista	strain=Pa16226	Contig	b-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea apista	Y	6	NA	NA	NA
GCF_002239715.1	NZ_NIUD01000048.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	32403	35690	-	Klebsiella pneumoniae subsp. pneumoniae	strain=KPCRETH01	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002239715.1	NZ_NIUD01000048.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	26070	32390	-	Klebsiella pneumoniae subsp. pneumoniae	strain=KPCRETH01	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002240965.1	NZ_NIHI01000109.1	WP_020219138.1	WP_000383119.1	562	DruE3	DruE3_00003	8220	14534	-	Escherichia coli	strain=ICBEc03	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002240965.1	NZ_NIHI01000109.1	WP_133301053.1	WP_000960569.1	562	DruH3	DruH3_00004	14534	17893	-	Escherichia coli	strain=ICBEc03	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002242175.1	NZ_CP021641.1	WP_094196761.1	WP_094196761.1	511	DruE3	DruE3_00003	2112017	2118274	-	Alcaligenes faecalis	strain=JQ135	Complete Genome	b-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes faecalis	Y	6	NA	NA	GEI
GCF_002242175.1	NZ_CP021641.1	WP_199827816.1	WP_199827816.1	511	DruH3	DruH3_00013	2118284	2121592	-	Alcaligenes faecalis	strain=JQ135	Complete Genome	b-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes faecalis	Y	6	NA	NA	GEI
GCF_002244845.1	NZ_KZ269673.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	962684	969028	+	Escherichia coli	strain=157-2180	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002244845.1	NZ_KZ269673.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	959381	962671	+	Escherichia coli	strain=157-2180	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002244965.1	NZ_KZ269744.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	565300	571644	+	Escherichia coli	strain=73-938	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002244965.1	NZ_KZ269744.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	561997	565287	+	Escherichia coli	strain=73-938	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002246395.1	NZ_NQAC01000100.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	20306	23593	+	Klebsiella pneumoniae subsp. pneumoniae	strain=KPCRETH30	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002246395.1	NZ_NQAC01000100.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	23606	29926	+	Klebsiella pneumoniae subsp. pneumoniae	strain=KPCRETH30	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002246415.1	NZ_NQAB01000032.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	186510	189797	-	Klebsiella pneumoniae subsp. pneumoniae	strain=KPCRETH29	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002246415.1	NZ_NQAB01000032.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	180177	186497	-	Klebsiella pneumoniae subsp. pneumoniae	strain=KPCRETH29	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002246785.1	NZ_NQAP01000077.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	20307	23594	+	Klebsiella pneumoniae subsp. pneumoniae	strain=ECCRETH01	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002246785.1	NZ_NQAP01000077.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	23607	29927	+	Klebsiella pneumoniae subsp. pneumoniae	strain=ECCRETH01	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002246895.1	NZ_NQAN01000051.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	9177	12464	+	Klebsiella pneumoniae subsp. pneumoniae	strain=KPCRETH05	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002246895.1	NZ_NQAN01000051.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	12477	18797	+	Klebsiella pneumoniae subsp. pneumoniae	strain=KPCRETH05	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002247905.2	NZ_NQCO02000001.1	WP_000213430.1	WP_094323419.1	562	DruE3	DruE3_00003	4335365	4341709	-	Escherichia coli	strain=ECCTRSRTH05	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002247905.2	NZ_NQCO02000001.1	WP_001513100.1	WP_139968898.1	562	DruH3	DruH3_00012	4341722	4345012	-	Escherichia coli	strain=ECCTRSRTH05	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002248085.2	NZ_NQCV02000007.1	WP_020219138.1	WP_094320100.1	1463165	DruE3	DruE3_00003	28206	34520	+	Klebsiella quasipneumoniae subsp. similipneumoniae	strain=KPCTRSRTH04	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella quasipneumoniae	NA	11	NA	NA	NA
GCF_002248085.2	NZ_NQCV02000007.1	WP_122999733.1	WP_139988961.1	1463165	DruH3	DruH3_00004	24847	28206	+	Klebsiella quasipneumoniae subsp. similipneumoniae	strain=KPCTRSRTH04	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella quasipneumoniae	NA	11	NA	NA	NA
GCF_002248805.1	NZ_NQCJ01000155.1	WP_000213430.1	WP_094338050.1	562	DruE3	DruE3_00003	5579	11923	+	Escherichia coli	strain=ECH+04	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002248805.1	NZ_NQCJ01000155.1	WP_001513100.1	WP_001529636.1	562	DruH3	DruH3_00012	2276	5566	+	Escherichia coli	strain=ECH+04	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_002249955.1	NZ_CP022689.1	WP_020219138.1	WP_000383109.1	562	DruE3	DruE3_00003	1430112	1436426	-	Escherichia coli	strain=CDC#03-98	Complete Genome	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002249955.1	NZ_CP022689.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	1436426	1439785	-	Escherichia coli	strain=CDC#03-98	Complete Genome	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002250765.1	NZ_NPIY01000001.1	WP_000083328.1	WP_057515025.1	28901	DruH3	DruH3_00012	6563	9862	-	Salmonella enterica subsp. enterica	strain=GX20150603	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	NA	2	NA	NA	NA
GCF_002250765.1	NZ_NPIY01000001.1	WP_000213428.1	WP_000213428.1	28901	DruE3	DruE3_00003	230	6550	-	Salmonella enterica subsp. enterica	strain=GX20150603	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	NA	2	NA	NA	NA
GCF_002257545.1	NZ_CP022742.1	WP_170899064.1	WP_157729210.1	2025808	DruH3	DruH3_00001	232971	236567	+	Vibrio qinghaiensis	strain=Q67	Complete Genome	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio qinghaiensis	NA	12	NA	NA	NA
GCF_002257545.1	NZ_CP022742.1	WP_170899065.1	WP_094502098.1	2025808	DruE3	DruE3_00003	236569	242985	+	Vibrio qinghaiensis	strain=Q67	Complete Genome	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio qinghaiensis	NA	12	NA	NA	NA
GCF_002262785.1	NZ_NLCV01000119.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	20353	23640	+	Klebsiella pneumoniae	strain=L111	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002262785.1	NZ_NLCV01000119.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	23653	29973	+	Klebsiella pneumoniae	strain=L111	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002263055.1	NZ_NKYO01000014.1	WP_020219138.1	WP_001586616.1	562	DruE3	DruE3_00003	7626	13940	+	Escherichia coli	strain=SN137	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002263055.1	NZ_NKYO01000014.1	WP_133301053.1	WP_001586615.1	562	DruH3	DruH3_00004	4267	7626	+	Escherichia coli	strain=SN137	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002263065.1	NZ_NKYK01000020.1	WP_020219138.1	WP_040073072.1	562	DruE3	DruE3_00003	125820	132134	-	Escherichia coli	strain=1rc4	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002263065.1	NZ_NKYK01000020.1	WP_133301053.1	WP_140431115.1	562	DruH3	DruH3_00004	132134	135493	-	Escherichia coli	strain=1rc4	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_002263345.1	NZ_NPJW01000033.1	WP_004178409.1	WP_023283168.1	573	DruH3	DruH3_00012	14871	18158	-	Klebsiella pneumoniae	strain=SCPM-O-B-7954	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002263345.1	NZ_NPJW01000033.1	WP_200119417.1	WP_023283167.1	573	DruE3	DruE3_00003	8538	14858	-	Klebsiella pneumoniae	strain=SCPM-O-B-7954	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002263375.1	NZ_NPII01000027.1	WP_004178409.1	WP_023283168.1	573	DruH3	DruH3_00012	14866	18153	-	Klebsiella pneumoniae	strain=SCPM-O-B-8045	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002263375.1	NZ_NPII01000027.1	WP_200119417.1	WP_023283167.1	573	DruE3	DruE3_00003	8533	14853	-	Klebsiella pneumoniae	strain=SCPM-O-B-8045	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002264165.1	NZ_NOJX01000023.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	145565	148852	-	Klebsiella pneumoniae	strain=TRKP1	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002264165.1	NZ_NOJX01000023.1	WP_200119417.1	WP_004178408.1	573	DruE3	DruE3_00003	139232	145552	-	Klebsiella pneumoniae	strain=TRKP1	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_002264425.1	NZ_NPGP01000024.1	WP_004178409.1	WP_004178409.1	573	DruH3	DruH3_00012	32453	35740	-	Klebsiella pneumoniae	strain=K4311	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
